"","X.2","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date","Prices"
"3",3,17,1,"2022-04-08 15:06:00",50.8999,48.5,0,0,"09:32","11-Apr",2.40103761116246
"4",4,281,1,"2022-04-11 09:37:00",50.96,48.5,2.81,3.9,"12:47","11-Apr",2.46081846742568
"5",5,289,1,"2022-04-11 09:37:00",50.95,48.5,2.85,3.65,"12:52","11-Apr",2.45081385743174
"6",6,297,1,"2022-04-11 09:37:00",50.89,48.5,2.86,3.25,"12:57","11-Apr",2.3908102697617
"7",7,305,1,"2022-04-11 09:37:00",50.92,48.5,2.79,3,"13:03","11-Apr",2.42080460744483
"8",8,313,1,"2022-04-11 09:37:00",50.945,48.5,2.76,2.9,"13:08","11-Apr",2.44580018893996
"9",9,321,1,"2022-04-11 09:37:00",50.87,48.5,2.69,2.81,"13:13","11-Apr",2.37079764414031
"10",10,329,1,"2022-04-11 09:37:00",50.81,48.5,2.71,2.77,"13:19","11-Apr",2.31079554696707
"11",11,337,1,"2022-04-11 09:37:00",50.795,48.5,2.74,2.81,"13:24","11-Apr",2.29579350871282
"12",12,345,1,"2022-04-11 09:37:00",50.79,48.5,2.68,2.78,"13:29","11-Apr",2.29079139285156
"13",13,353,1,"2022-04-11 09:37:00",50.86,48.5,2.62,2.74,"13:34","11-Apr",2.36078729300681
"14",14,361,1,"2022-04-11 09:37:00",50.905,48.5,2.61,2.73,"13:40","11-Apr",2.40578421853542
"15",15,369,1,"2022-04-11 09:37:00",50.925,48.5,2.62,2.7,"13:45","11-Apr",2.42578236323406
"16",16,377,1,"2022-04-11 09:37:00",50.805,48.5,2.66,2.74,"13:50","11-Apr",2.30578394047947
"17",17,385,1,"2022-04-11 09:37:00",50.91,48.5,2.71,2.76,"13:55","11-Apr",2.41078034706745
"18",18,393,1,"2022-04-11 09:37:00",50.9,48.5,2.75,2.81,"14:01","11-Apr",2.40077868381682
"19",19,401,1,"2022-04-11 09:37:00",50.755,48.5,2.65,2.71,"14:06","11-Apr",2.25577771522654
"20",20,409,1,"2022-04-11 09:37:00",50.825,48.5,2.71,2.76,"14:11","11-Apr",2.32576991193728
"21",21,417,1,"2022-04-11 09:37:00",50.71,48.5,2.75,2.8,"14:17","11-Apr",2.21076904402511
"22",22,425,1,"2022-04-11 09:37:00",50.7165,48.5,2.6,2.69,"14:22","11-Apr",2.21726399819522
"23",23,433,1,"2022-04-11 09:37:00",50.785,48.5,2.69,2.74,"14:27","11-Apr",2.28575624514825
"24",24,441,1,"2022-04-11 09:37:00",50.7032,48.5,2.61,2.67,"14:32","11-Apr",2.20395619364257
"25",25,449,1,"2022-04-11 09:37:00",50.695,48.5,2.58,2.63,"14:38","11-Apr",2.19575202168379
"26",26,457,1,"2022-04-11 09:37:00",50.69,48.5,2.63,2.68,"14:43","11-Apr",2.19074870912737
"27",27,465,1,"2022-04-11 09:37:00",50.76,48.5,2.57,2.63,"14:48","11-Apr",2.26074124906036
"28",28,473,1,"2022-04-11 09:37:00",50.825,48.5,2.58,2.64,"14:54","11-Apr",2.3257349273239
"29",29,481,1,"2022-04-11 09:37:00",50.8,48.5,2.58,2.67,"14:59","11-Apr",2.3007329047706
"30",30,489,1,"2022-04-11 09:37:00",50.78,48.5,2.61,2.67,"15:04","11-Apr",2.28073605732633
"31",31,497,1,"2022-04-11 09:37:00",50.815,48.5,2.64,2.71,"15:09","11-Apr",2.3157326923804
"32",32,505,1,"2022-04-11 09:37:00",50.845,48.5,2.67,2.73,"15:15","11-Apr",2.34572786719404
"33",33,513,1,"2022-04-11 09:37:00",50.795,48.5,2.68,2.73,"15:20","11-Apr",2.29572662291552
"34",34,521,1,"2022-04-11 09:37:00",50.78,48.5,2.67,2.73,"15:25","11-Apr",2.28072457876433
"35",35,529,1,"2022-04-11 09:37:00",50.6941,48.5,2.7,2.75,"15:30","11-Apr",2.19482707810159
"36",36,537,1,"2022-04-11 09:37:00",50.605,48.5,2.67,2.7,"15:36","11-Apr",2.1057331020647
"37",37,545,1,"2022-04-11 09:37:00",50.62,48.5,2.67,2.74,"15:41","11-Apr",2.12072965776808
"38",38,554,2,"2022-04-11 09:37:00",50.515,48.5,2.62,2.65,"15:46","11-Apr",2.01574435861904
"39",39,563,2,"2022-04-11 09:37:00",50.48,48.5,2.53,2.59,"15:52","11-Apr",1.98075290372186
"40",40,572,2,"2022-04-11 09:37:00",50.435,48.5,2.5,2.57,"15:57","11-Apr",1.93576957507264
